/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_file_finish, 140577064293376, 24
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8ios_base4InitD2Ev, 140577070717504, 23
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt11__timepunctIcEC2EPSt17__timepunct_cacheIcEm, 140577071109280, 22
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt11__timepunctIwEC1EPSt17__timepunct_cacheIwEm, 140577071265744, 22
/lib64/ld-linux-x86-64.so.2, 140577416273920, .plt.got, 140577416277760, 21
/home/student/Desktop/Optimization/pin-3.18-98332-gaebd7b1e6-gcc-linux/source/tools/Utils/obj-intel64/cp-pin.exe, 4194304, .plt, 4196864, 20
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt7__cxx118messagesIwEC1Em, 140577070997568, 19
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt5ctypeIwEC1Em, 140577070804912, 19
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8messagesIcEC2Em, 140577071111072, 19
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt7__cxx118messagesIcEC1Em, 140577070955280, 19
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8messagesIwEC2Em, 140577071267520, 19
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt9basic_iosIcSt11char_traitsIcEE5clearESt12_Ios_Iostate, 140577071064912, 18
/lib64/ld-linux-x86-64.so.2, 140577416273920, calloc@plt, 140577416277696, 18
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, strcmp@plt, 140577070617504, 18
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __read, 140577064833344, 18
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, fileno_unlocked, 140577064274048, 18
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt15future_categoryv, 140577070815632, 17
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt7codecvtIwc11__mbstate_tEC2Em, 140577070703312, 17
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt7codecvtIcc11__mbstate_tEC2Em, 140577070703184, 17
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6locale5facet15_S_get_c_localeEv@plt, 140577070618032, 16
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __ctype_init, 140577063918048, 16
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6locale5facet13_S_get_c_nameEv, 140577070721056, 14
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8ios_base7_M_initEv@plt, 140577070618704, 14
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __default_morecore, 140577064354512, 14
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNKSt5ctypeIwE19_M_convert_to_wmaskEt@plt, 140577070614032, 14
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, __cxa_guard_release, 140577070649424, 14
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6localeaSERKS_@plt, 140577070616048, 14
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6localeD1Ev@plt, 140577070617008, 14
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __tunable_get_val@plt, 140577063854320, 13
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt12__basic_fileIcE6xsputnEPKcl, 140577070784320, 13
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, __wctype_l@plt, 140577070611984, 12
/home/student/Desktop/Optimization/pin-3.18-98332-gaebd7b1e6-gcc-linux/source/tools/Utils/obj-intel64/cp-pin.exe, 4194304, register_tm_clones, 4197584, 12
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNKSt12__basic_fileIcE7is_openEv@plt, 140577070618240, 12
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt8ios_baseC2Ev@plt, 140577070611456, 12
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, _IO_unsave_markers, 140577064307888, 12
/lib64/ld-linux-x86-64.so.2, 140577416273920, _dl_catch_exception@plt, 140577416277648, 11
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __call_tls_dtors, 140577063995792, 11
/home/student/Desktop/Optimization/pin-3.18-98332-gaebd7b1e6-gcc-linux/source/tools/Utils/obj-intel64/cp-pin.exe, 4194304, _start, 4197472, 11
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt9basic_iosIcSt11char_traitsIcEE4initEPSt15basic_streambufIcS1_E@plt, 140577070618576, 10
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt9basic_iosIcSt11char_traitsIcEE15_M_cache_localeERKSt6locale@plt, 140577070618976, 10
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9has_facetISt5ctypeIcEEbRKSt6locale@plt, 140577070621216, 10
/lib/x86_64-linux-gnu/libc.so.6, 140577063718912, __close_nocancel, 140577064835600, 10
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9use_facetISt5ctypeIcEERKT_RKSt6locale@plt, 140577070608736, 10
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9has_facetISt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEEEbRKSt6locale@plt, 140577070617824, 10
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9use_facetISt7num_putIcSt19ostreambuf_iteratorIcSt11char_traitsIcEEEERKT_RKSt6locale@plt, 140577070609664, 10
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9has_facetISt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEEEbRKSt6locale@plt, 140577070608544, 10
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZSt9use_facetISt7num_getIcSt19istreambuf_iteratorIcSt11char_traitsIcEEEERKT_RKSt6locale@plt, 140577070612960, 10
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt6locale5facet18_S_create_c_localeERP15__locale_structPKcS2_, 140577070785584, 9
/usr/lib/x86_64-linux-gnu/libstdc++.so.6, 140577070047232, _ZNSt3_V214error_categoryD1Ev, 140577070822720, 9
